201501070045,2015,1,7,,1,1/10/2015,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608472,33.617577,4,0,,"""01/07/2015: Assailants abducted a civilian from North Sinai governorate, Egypt. The civilian was killed and his body was discovered on January 10, 2015. No group claimed responsibility; however, sources attributed the incident to Sinai Province of the Islamic State, which carried out the attack because of the victim's alleged collaboration with security forces.""",1,1,1,0,,.,0,1,0,6,Hostage Taking (Kidnapping),,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,60,Egypt,,.,,.,,,,.,,.,,.,,,,.,Sinai Province of the Islamic State,,,,,40394,,,,"""The specific motive is unknown; however, sources suspected that the victim was targeted for allegedly collaborating with security forces.""",0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,0,,.,,,1,1,0,,3,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"""""""Seven bodies found in Egypt's Sinai,"""" World Bulletin, January 12, 2015.""","""""""3 bodies found in Egypt's Sinai,"""" World Bulletin, January 10, 2015.""","""""""Police captain found dead in Egypt,"""" Spy Ghana, January 14, 2015.""",START Primary Collection,0,0,0,0,
201501080001,2015,1,8,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.816769,2.318555,1,0,The incident occurred in the Montrouge area of the city.,"""01/08/2015: An assailant shot and killed a police officer and injured a city employee in Montrouge area, Paris, Ile-de-France region, France. Security personnel attributed the attack to Amedy Coulibaly, a Muslim fundamentalist linked to the shooting of a jogger in a park on September 7th and a supermarket hostage-taking the following day, on September 9th. Coulibaly was killed in the supermarket attack and video was released posthumously in which he pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,3,Police,25,Police Security Forces/Officers,French Police,Officer: Clarissa Jean-Philippe,69,France,2,Government (General),18,"""Government Personnel (excluding police, military)""",Government of Paris,Traffic Official,69,France,,.,,.,,,,.,Unaffiliated Individual(s),,,,,20202,,,,,0,,,1,0,0,,.,,,.,,,.,,5,Firearms,2,Automatic Weapon,,.,,.,,.,,.,,.,,.,Kalashnikov assault rifles were used in the attack.,1,0,0,1,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""Charlie Hebdo attack: Three days of terror,"""" BBC, January 14, 2015.""","""""""Charlie Hebdo: Shooting of jogger is linked to store killer,"""" Belfast Telegraph, January 12, 2015.""","""""""Charlie Hebdo shooting: Amedy Coulibaly linked to attack on jogger after magazine massacre,"""" Australian Broadcasting Corporation (ABC) News, January 11, 2015.""",START Primary Collection,-9,-9,0,-9,
201501080083,2015,1,8,,0,,19,Bangladesh,6,South Asia,Rajshahi,Chapai Nawabganj district,24.57972,88.27045,3,0,The incident occurred in the Shibtala area.,"""01/08/2015: Assailants threw an incendiary device at a stone-laden truck in Shibtala area, Chapai Nawabganj district, Rajshahi division, Bangladesh. The driver and a helper were injured in the attack. No group claimed responsibility; however, sources attributed the incident to pro-hartal activists.""",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,1,Business,12,Construction,Unknown,Stone Truck,19,Bangladesh,,.,,.,,,,.,,.,,.,,,,.,Pro Hartal Activists,,,,,40039,,,,"""The specific motive is unknown; however, sources noted that the attack may have been part of a larger trend of violence related to Bangladesh's nationwide hartal, which began on January 6, 2015.""",0,,,-99,0,0,,.,,,.,,,.,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,.,,.,,.,,.,,.,,.,A petrol bomb was used in the attack.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,A truck was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Dhaka: 50 Passengers Hurt as 'Acts of Sabotage' Send Rail Communication in Disarray During Blockade,"""" The Daily Star Online, January 9, 2015.""",,,START Primary Collection,0,0,0,0,
201501100003,2015,1,10,,0,,110,Lebanon,10,Middle East & North Africa,North,Tripoli,34.443955,35.854032,1,0,The incident occurred in the Jabal Mohsen neighborhood.,"""01/10/2015: Two suicide bombers detonated explosives at a coffee shop in Jabal Mohsen neighborhood, Tripoli city, North governorate, Lebanon. In addition to the two suicide bombers, nine people were killed and 36 others were wounded in the blast. Al-Nusrah Front claimed responsibility for the incident and stated that the victims were targeted in revenge for the deaths of members of the Sunni community in Lebanon and Syria. However, the Lebanese government dismissed the claim and asserted that the Islamic State of Iraq and the Levant (ISIL) carried out the attack.""",1,1,1,0,,.,0,1,1,3,Bombing/Explosion,,.,,.,1,Business,2,Restaurant/Bar/Café,Cafe Omran,Coffee Shop,110,Lebanon,,.,,.,,,,.,,.,,.,,,,.,Al-Nusrah Front,Al-Nusrah Front in Lebanon,Islamic State of Iraq and the Levant (ISIL),,,40103,40151,,,Al-Nusrah Front claimed responsibility for the incident and stated that the victims were targeted in revenge for the deaths of members of the Sunni community in Lebanon and Syria. Sources suspected that the attack was part of a larger trend of sectarian violence between Lebanon's Sunni and Shiite communities.,1,0,,2,0,1,7,"""Posted to website, blog, etc.""",0,,.,,,.,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,.,,.,,.,,.,,.,,.,,11,0,2,36,0,0,1,3,Minor (likely < $1 million),-99,A cafe was damaged in this attack.,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.""","""""""Suicide bombing of Lebanese cafe claimed by al-Qaida-affiliated Nusra Front,"""" UPI, January 12, 2015.""","""""""Lebanon: Twin suicide bombing kills nine in Jabal Mohsen,"""" Muslim News, January 12, 2015.""","""""""Islamic State carried out Lebanon cafe attack - minister,"""" Reuters UK, January 11, 2015.""",START Primary Collection,1,1,0,1,
201501100031,2015,1,10,,0,,4,Afghanistan,6,South Asia,Kunar,Chonrri,34.992297,71.419353,2,0,The incident occurred on a Afghan National Army base in the locality.,"""01/10/2015: Assailants set an Afghan Wireless Communication Company (AWCC) cell phone tower on fire in Chonrri area, Kunar province, Afghanistan. A technician was killed and the tower was damaged in the attack. The Taliban claimed responsibility for the incident and stated that they had previously warned the Afghan Wireless Communication Company (AWCC) to stop operations because the Afghan security forces used their equipment to find Taliban camps.""",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,16,Telecommunication,90,Telephone/Telegraph,Afghan Wireless Communication Company (AWCC),Cell Phone Tower,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,The Taliban claimed responsibility for the incident and stated that they had previously warned the Afghan Wireless Communication Company (AWCC) to stop operations because the Afghan security forces used their equipment to find Taliban camps.,0,,,-99,0,1,8,Personal claim,,,.,,,.,,8,Incendiary,18,Arson/Fire,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,1,4,Unknown,-99,A telecommunications tower was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Kunar deputy director telecom abducted,"""" Frontier Post, January 11, 2015.""","""""""Taliban torch AWCC tower in Kunar, kill employee,"""" Pajhwok Afghan News English, January 10, 2015.""","""""""Highlights: Pakistan Pashto Press 11 January, 2015,"""" OSC Summary, January 11, 2015.""",START Primary Collection,0,0,0,0,
201501130002,2015,1,13,2015-01-13 00:00:00,1,,95,Iraq,10,Middle East & North Africa,Diyala,Abu al-Duhan,34.067987,44.946428,2,0,The incident occurred 12 kilometers north of Muqdadiyah.,"""01/13/2015: Assailants stopped 10 families attempting to flee Abu al-Duhan village, Diyala governorate, Iraq. The attackers stole valuables, kidnapped five family members, and forced the remaining victims to return to their residences. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).""",1,1,1,0,,.,0,1,0,6,Hostage Taking (Kidnapping),,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Islamic State of Iraq and the Levant (ISIL),,,,,40151,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,,0,0,,0,0,1,3,Minor (likely < $1 million),-99,An unspecified amount of money and jewelry was stolen in this attack.,1,5,0,,-99,,,0,,,,,,7,Unknown,-99,,"""""""Iraq: Roundup of Security Incidents 13-19 January 2015,"""" OSC Summary, January 13, 2015.""",,,START Primary Collection,-9,-9,0,-9,
201501130075,2015,1,13,2015-01-13 00:00:00,0,,4,Afghanistan,6,South Asia,Farah,Unknown,32.446622,62.144855,4,0,,"""01/13/2015: Two explosive devices were discovered and safely defused in Farah province, Afghanistan. No group claimed responsibility for the incident.""",1,1,1,0,,.,0,0,0,3,Bombing/Explosion,,.,,.,20,Unknown,,.,Unknown,Unknown,,.,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,8,Land Mine,,.,,.,,.,,.,,.,,.,Two roadside landmines were used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""Program Summary: Kabul Tolo Television Dari 0430 GMT 13 Jan 15,"""" Tolo Television, January 13, 2015.""",,,START Primary Collection,-9,-9,1,1,
201501140013,2015,1,14,2015-01-14 00:00:00,0,,45,Colombia,3,South America,Caqueta,Puerto Amor,2.519314,-74.753891,1,0,,"""01/14/2015: Two explosive devices were discovered and safely defused near a school in Puerto Amor area, Caqueta department, Colombia. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Revolutionary Armed Forces of Colombia (FARC).""",1,1,1,0,,.,0,0,0,3,Bombing/Explosion,,.,,.,8,Educational Institution,49,School/University/Educational Building,Unknown,School,45,Colombia,,.,,.,,,,.,,.,,.,,,,.,Revolutionary Armed Forces of Colombia (FARC),Teofilo Forero Castro Mobile Column,,,,576,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,.,,.,,.,,.,,.,,.,Two gas-cylinder bombs containing fifty kilograms of pentolite and contaminated shrapnel were placed in the ground and used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""The FARC left two pump cylinders near a school in Caqueta,"""" eltiempo.com, January 14, 2015.""","""""""Colombia Guerrilla Update: Army Soldier Dies in Clashes with FARC in Belen de Los Andaquies Caqueta,"""" OSC Summary, January 15, 2015.""",,START Primary Collection,0,0,0,0,
201501150071,2015,1,15,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Saslaj,36.626999,42.826911,1,0,The incident occurred at the Mosul dam.,"""01/15/2015: Assailants attacked the Mosul Dam in Saslaj area, Nineveh governorate, Iraq. Sixteen peshmerga members were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).""",1,1,1,0,,.,0,1,0,9,Unknown,,.,,.,21,Utilities,107,Electricity,Mosul Dam,Hydroelectric Dam,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Islamic State of Iraq and the Levant (ISIL),,,,,40151,,,,,0,,,-99,0,0,,.,,,.,,,.,,13,Unknown,,.,,.,,.,,.,,.,,.,,.,,16,0,0,,0,0,-9,,.,,It is unknown if property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""ISIL launches fierce attacks across Iraq,"""" Al Jazeera, January 15, 2015.""",,,START Primary Collection,-9,-9,0,-9,
201501170069,2015,1,17,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,54.9932,-7.32048,1,0,,"""01/17/2015: Assailants opened fire on patrons at a bar in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to dissident republicans.""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,1,Business,2,Restaurant/Bar/Café,Telstar,Bar,233,Northern Ireland,,.,,.,,,,.,,.,,.,,,,.,Dissident Republicans,,,,,40150,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,3,Handgun,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A bar was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Shots 'fired in bar by masked men',"""" BBC, January 18, 2015.""","""""""Dissidents blamed for masked gang   firing shots   in bar,"""" Belfast Telegraph, January 19, 2015.""","""""""OUTRAGE OVER GUN ATTACK ON DERRY PUB,"""" Derry Daily, January 17, 2015.""",START Primary Collection,0,0,1,1,
201501190021,2015,1,19,,0,,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.898594,13.175477,1,0,,"""01/19/2015: Assailants set fire to a market complex in Tripoli city, Tripoli district, Libya. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Tripoli Province of the Islamic State.""",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Suq al-Thulata Complex,Market Complex,113,Libya,,.,,.,,,,.,,.,,.,,,,.,Tripoli Province of the Islamic State,,,,,40345,,,,"""The specific motive is unknown; however, sources suspected that the Tripoli Province of the Islamic State targeted the market because it allowed genders to mix.""",0,,,-99,0,0,,.,,,.,,,.,,8,Incendiary,18,Arson/Fire,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A market complex was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Libya: Open Source Highlights 20 January 2015,"""" OSC Summary, January 19, 2015.""",,,START Primary Collection,0,0,0,0,
201501200043,2015,1,20,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.355873,44.213536,1,0,,"""01/20/2015: Assailants fired projectiles at the home of President Abd Rabbuh Mansur Hadi in Sanaa city, Amanat Al Asimah governorate, Yemen. Two soldiers were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.""",1,1,1,0,,.,0,0,0,1,Assassination,,.,,.,2,Government (General),17,Head of State,Government of Yemen,Residence of President: Abd Rabbuh Mansur Hadi,228,Yemen,,.,,.,,,,.,,.,,.,,,,.,Huthi Extremists,,,,,20198,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"""Projectile (rockets, mortars, RPGs, etc.)""",5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,Artillery and firearms were used in the attack.,2,0,0,0,0,0,1,4,Unknown,-99,The Yemeni presidential residence was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Shia   rebels attack   Yemeni president's home,"""" The Times (London), January 21, 2015.""","""""""Yemen presidential palace 'shelled',"""" BBC, January 20, 2015.""","""""""Yemen Rebels Attack President's Home,"""" Tempo.co, January 21, 2015.""",START Primary Collection,0,0,0,0,
