201501080002,2015,1,8,,0,,69,France,8,Western Europe,Pays de la Loire,Le Mans,47.969057,0.203153,1,0,,"""01/08/2015: Assailants threw blank grenades and fired shots at a mosque in Le Mans city, Pays de la Loire region, France. There were no reported casualties resulting from the attack. No group claimed responsibility for the incident.""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,15,Religious Figures/Institutions,86,Place of Worship,Unknown,Mosque,69,France,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,"""The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence against Muslim targets following the Charlie Hebdo attack on January 7, 2015.""",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,7,Grenade,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,Blank grenades were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The window of a mosque was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Pensioner jailed for attacking French mosque,"""" France24, February 26, 2015.""","""""""Mosques Targeted in Wake of Paris Massacre: Reports,"""" NBCNews.com, January 8, 2015.""","""""""Policewoman shot by gunman near Paris dies,"""" Turkish Daily, January 8, 2015.""",START Primary Collection,-9,-9,0,-9,
201501090001,2015,1,9,,0,,69,France,8,Western Europe,Ile-de-France,Dammartin en Goele,49.062076,2.699313,1,0,The incident occurred at Creation Tendance Decouverte office.,"""01/09/2015: Two assailants stormed the offices of Creation Tendance Decouverte, a printing firm, in Dammartin-en-Goele town, Ile-de-France region, France. The attackers took one employee hostage during an eight-hour standoff with elite forces. The siege ended when the gunmen were shot and killed, while the hostages were released unharmed. The gunmen coordinated their attack with Amedy Coulibaly, the gunman who attacked a Kosher grocery store in Paris. The two assailants were identified as brothers Cherif Kouachi and Said Kouachi; they had carried out an attack two days earlier at the offices of Charlie Hebdo, a satirical magazine in Paris and security forces had been searching for them since.""",1,1,1,0,,.,1,1,0,5,Hostage Taking (Barricade Incident),2,Armed Assault,,.,1,Business,,.,Creation Tendance Decouverte,Printing Firm,69,France,,.,,.,,,,.,,.,,.,,,,.,Unaffiliated Individual(s),,,,,20202,,,,,0,,,2,0,0,,.,,,.,,,.,,5,Firearms,2,Automatic Weapon,,.,,.,,.,,.,,.,,.,Kalashnikov assault rifles were used in the attack.,2,0,2,2,0,0,1,3,Minor (likely < $1 million),-99,A printing firm office was damaged in this attack.,1,1,0,8,,,,0,,,,,,5,Successful Rescue,1,,"""""""Charlie Hebdo attack: Three days of terror,"""" BBC, January 14, 2015.""","""""""Paris Gunmen Killed: Brothers Cherif And Said Kouachi Killed In Dammartin-En-Goele, Hostage Freed,"""" Huffington Post Canada, January 9, 2015.""","""""""I'm not a hero, says the graphic designer who hid in a box and texted police as Charlie Hebdo killers were holed up in his office,"""" Mail Online, January 11, 2015.""",START Primary Collection,-9,-9,0,-9,201501090002
201501100078,2015,1,9,,0,,4,Afghanistan,6,South Asia,Paktika,Sharana,33.177132,68.781077,1,0,,"""01/09/2015: A suicide bomber attacked the vehicle of Abdul Karim Mateen in Sharana city, Paktika province, Afghanistan. Mateen, the governor of Paktika, was not harmed in the attack, but the bomber was killed and one of the governor's bodyguards were wounded in the blast. The Taliban claimed responsibility for the incident.""",1,1,1,0,,.,0,0,1,1,Assassination,,.,,.,2,Government (General),18,"""Government Personnel (excluding police, military)""",Government of Paktika,Car of Governor: Abdul Karim Mateen,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,,0,,,1,0,1,10,Unknown,,,.,,,.,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,.,,.,,.,,.,,.,,.,,1,0,1,1,0,0,-9,,.,,It is unknown if property was damaged in this attack.,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.""","""""""State PAO: Afghan Evening News Clips 10 January 2015,"""" Kabul US Embassy Public Affairs Office, January 10, 2015.""","""""""Program Summary: Jalalabad Radio Safa Pashto 1130 GMT 10 January 2015,"""" Radio Safa, January 10, 2015.""","""""""Program Summary: Jalalabad Sharq TV Pashto 1730 GMT 10 Jan 15,"""" Sharq TV, January 10, 2015.""",START Primary Collection,0,0,0,0,
201501130021,2015,1,13,,0,,228,Yemen,10,Middle East & North Africa,Dhamar,Mabar,14.795403,44.290528,1,0,,"""01/13/2015: Assailants opened fire on Abd Al-Raqib Abdalllah Al-Wusabi in Mabar town, Dhamar governorate, Yemen. Al-Wusabi, a council member, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qa`ida in the Arabian Peninsula (AQAP).""",1,1,1,0,,.,0,1,0,1,Assassination,,.,,.,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Dhamar,Council Member: Abd Al-Raqib Abdalllah Al-Wusabi,228,Yemen,,.,,.,,,,.,,.,,.,,,,.,Al-Qaida in the Arabian Peninsula (AQAP),,,,,20032,,,,"""The specific motive is unknown; however, officials suspected that the victim was targeted because he supported Huthis.""",0,,,2,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,-9,,.,,It is unknown if a shop was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Houthi GPC leader assassinated in Dhamar,"""" Yemen Times, January 14, 2015.""","""""""Yemen: Open Source Security Highlights 14 January 2015,"""" OSC Summary, January 12, 2015.""",,START Primary Collection,0,1,0,1,
201501140013,2015,1,14,2015-01-14 00:00:00,0,,45,Colombia,3,South America,Caqueta,Puerto Amor,2.519314,-74.753891,1,0,,"""01/14/2015: Two explosive devices were discovered and safely defused near a school in Puerto Amor area, Caqueta department, Colombia. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Revolutionary Armed Forces of Colombia (FARC).""",1,1,1,0,,.,0,0,0,3,Bombing/Explosion,,.,,.,8,Educational Institution,49,School/University/Educational Building,Unknown,School,45,Colombia,,.,,.,,,,.,,.,,.,,,,.,Revolutionary Armed Forces of Colombia (FARC),Teofilo Forero Castro Mobile Column,,,,576,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,.,,.,,.,,.,,.,,.,Two gas-cylinder bombs containing fifty kilograms of pentolite and contaminated shrapnel were placed in the ground and used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""The FARC left two pump cylinders near a school in Caqueta,"""" eltiempo.com, January 14, 2015.""","""""""Colombia Guerrilla Update: Army Soldier Dies in Clashes with FARC in Belen de Los Andaquies Caqueta,"""" OSC Summary, January 15, 2015.""",,START Primary Collection,0,0,0,0,
201501160038,2015,1,16,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.370243,44.278691,1,0,The incident occurred in the Shuala area of Kadhimiya neighborhood.,"""01/16/2015: Assailants fired mortars that struck an unknown number of houses in Shuala area, Baghdad city, Baghdad governorate, Iraq. At least four people were killed and 13 people were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.""",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,Houses,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Islamic State of Iraq and the Levant (ISIL),,,,,40151,,,,,0,,,-99,0,1,7,"""Posted to website, blog, etc.""",,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"""Projectile (rockets, mortars, RPGs, etc.)""",,.,,.,,.,,.,,.,,.,Mortars were used in the attack.,4,0,0,13,0,0,1,3,Minor (likely < $1 million),-99,An unspecified number of houses were damaged in this attack.,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.""","""""""Attacks kill 9 people in Iraq,"""" Associated Press, January 16, 2015.""","""""""11 more air strikes hit Daesh in Syria, Iraq: US military,"""" Gulf News, January 16, 2015.""","""""""Iraq: ISIL Operational Claims Roundup, 11-20 January 2015,"""" OSC Summary, January 11, 2015.""",START Primary Collection,-9,-9,0,-9,
201501160069,2015,1,16,2015-01-16 00:00:00,0,,4,Afghanistan,6,South Asia,Helmand,Sangin district,32.07265,64.833889,3,0,,"""01/16/2015: Assailants attacked a police post in Sangin district, Helmand province, Afghanistan. This was one of four posts targeted in Sangin on this date. Two police officers were killed and two wounded across all four attacks. The Taliban claimed responsibility for the incident.""",1,1,1,0,,.,1,1,0,2,Armed Assault,,.,,.,3,Police,22,"""Police Building (headquarters, station, school)""",Afghan Police,Post,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,,0,,,-99,0,1,8,Personal claim,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,-9,,.,,It is unknown if property was damaged or stolen in this attack.,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201501160006, 201501160067, 201501160068, and 201501160069.""","""""""2 policemen killed, as many wounded in Sangin attacks,"""" Pajhwok Afghan News English, January 16, 2015.""",,,START Primary Collection,0,0,0,0,"""201501160006, 201501160067, 201501160068"""
201501170013,2015,1,17,,0,,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.898594,13.175477,1,0,,"""01/17/2015: An explosive device detonated at the Algerian embassy in Tripoli city, Tripoli district, Libya. Three security guards were wounded in the blast. The Tripoli Province of the Islamic State claimed responsibility for the incident.""",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,7,Government (Diplomatic),46,Embassy/Consulate,Algerian Ministry of Foreign Affairs,Embassy,6,Algeria,,.,,.,,,,.,,.,,.,,,,.,Tripoli Province of the Islamic State,,,,,40345,,,,,0,,,-99,0,1,7,"""Posted to website, blog, etc.""",,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,Thrown explosives placed in a bag were used in the attack.,0,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,A building and several vehicles were damaged in this attack.,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.""","""""""IS claims bomb attack on Algerian embassy in Libya,"""" Agence France Presse -- English, January 17, 2015.""","""""""Three wounded in blast outside Algerian embassy in Libya's Tripoli,"""" Xinhua News Agency, January 17, 2015.""","""""""Blast outside Algeria embassy in Libya,"""" World Bulletin, January 17, 2015.""",START Primary Collection,0,1,1,1,
201501180005,2015,1,18,,0,,113,Libya,10,Middle East & North Africa,Benghazi,Benghazi,32.093242,20.131703,1,0,The incident occurred in the Laythi neighborhood.,"""01/18/2015: Assailants fired mortars and rockets at Laythi neighborhood, Benghazi city, Benghazi district, Libya. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to Ansar al-Sharia (Libya).""",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,75,Village/City/Town/Suburb,Laythi Neighborhood,Neighborhood,113,Libya,,.,,.,,,,.,,.,,.,,,,.,Ansar al-Sharia (Libya),,,,,40078,,,,"""The specific motive is unknown; however, sources suspected that Ansar al-Sharia (Libya) carried out the attack in response to the Libya National Army's proclamation of a ceasefire.""",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"""Projectile (rockets, mortars, RPGs, etc.)""",,.,,.,,.,,.,,.,,.,Mortars and rockets were used in the attack.,,0,0,,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Libya: Suspected Ansar Al-Sharia Militants Fire Rockets 'at Random' in Benghazi,"""" Libya Herald, January 18, 2015.""",,,START Primary Collection,0,0,0,0,
201501180100,2015,1,18,,0,,153,Pakistan,6,South Asia,Sindh,Tangwani,28.2787,68.99719,1,1,,"""01/18/2015: An explosive device was discovered and defused near a police checkpost in Tangwani town, Sindh province, Pakistan. No group claimed responsibility for the incident.""",1,1,1,0,,.,0,0,0,3,Bombing/Explosion,,.,,.,20,Unknown,,.,Unknown,Unknown,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,A two-three kilogram bomb was used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""Explosive device   near police post   defused,"""" Dawn (Pakistan), January 19, 2015.""","""""""Explosive device near police post defused,"""" DAWN Group, January 19, 2015.""",,START Primary Collection,-9,-9,0,-9,
201501200111,2015,1,20,,0,,19,Bangladesh,6,South Asia,Dhaka,Dhaka,23.73184,90.393415,1,0,Incident occurred at the Doyel Chattar area of Dhaka University in the city.,"""01/20/2015: Assailants detonated two explosive devices in Doyel Chattar area, Dhaka University, Dhaka city, Dhaka division, Bangladesh. One civilian was injured in the blast. No group claimed responsibility for the incident; however, sources suspected the involvement of pro-hartal activists.""",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,19,Transportation,105,Taxi/Rickshaw,Unknown,Rickshaw Puller: Abdul Mannan,19,Bangladesh,,.,,.,,,,.,,.,,.,,,,.,Pro Hartal Activists,,,,,40039,,,,"""The specific motive is unknown; however, sources noted that the attack may have been part of a larger trend of violence related to Bangladesh's nationwide hartal, which began on January 6, 2015.""",1,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,.,,.,,.,,.,,.,,.,Two crude bombs were used in the attack.,0,0,0,1,0,0,-9,,.,,It is unknown if property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Innocents the main victim of violence,"""" Bangladesh Daily Star, January 20, 2015.""",,,START Primary Collection,0,0,0,0,
201501230008,2015,1,23,,0,,153,Pakistan,6,South Asia,Balochistan,Mastung district,29.800097,66.850045,3,0,,"""01/23/2015: A train hit an explosive device planted along a railway track in Mastung district, Balochistan province, Pakistan. There were reported casualties, but the train was damaged in the blast. The United Baloch Army (UBA) claimed responsibility for the incident.""",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,19,Transportation,100,Train/Train Tracks/Trolley,Pakistan Railways,Jaffar Express Train,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,United Baloch Army (UBA),,,,,10101,,,,,0,,,-99,0,1,2,Call (post-incident),,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,4,Unknown,-99,A train was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Unrest in Balochistan: Train bombed in Mastung; engine damaged,"""" The Express Tribune, January 24, 2015.""","""""""Highlights: Pakistan Balochistan Press 24 January 2015,"""" OSC Summary, January 24, 2015.""",,START Primary Collection,0,0,0,0,
